DateTime,GroupID,RoomTemperatureDegF,BulbTemperatureDegF,TestNumber
4/6/2016 21:47,D,,88.44,1
4/6/2016 21:47,T,77.45,0,0
4/6/2016 21:47,D,,86.86,1
4/6/2016 21:47,D,,85.45,1
4/6/2016 21:48,D,,84.57,1
4/6/2016 21:48,D,,86.77,1
4/6/2016 21:48,D,,88.75,1
4/6/2016 21:48,D,,90.37,1
4/6/2016 21:48,T,77.45,0,0
4/6/2016 21:48,D,,88.75,1
4/6/2016 21:48,D,,87.21,1
4/6/2016 21:49,D,,85.89,1
4/6/2016 21:49,D,,85.01,1
4/6/2016 21:49,D,,85.54,1
4/6/2016 21:49,D,,87.78,1
4/6/2016 21:49,T,77.41,0,0
4/6/2016 21:49,D,,89.36,1
4/6/2016 21:49,D,,89.8,1
4/6/2016 21:50,D,,87.87,1
4/6/2016 21:50,D,,86.42,1
4/6/2016 21:50,D,,85.36,1
4/6/2016 21:50,D,,84.88,1
4/6/2016 21:50,T,77.45,0,0
4/6/2016 21:50,D,,86.77,1
4/6/2016 21:50,D,,88.62,1
4/6/2016 21:51,D,,90.07,1
4/6/2016 21:51,D,,89.1,1
4/6/2016 21:51,D,,87.56,1
4/6/2016 21:51,D,,86.29,1
4/6/2016 21:51,T,77.41,0,0
4/6/2016 21:51,D,,85.1,1
4/6/2016 21:51,D,,85.01,1
4/6/2016 21:52,D,,87.38,1
4/6/2016 21:52,D,,88.97,1
4/6/2016 21:52,D,,90.2,1
4/6/2016 21:52,D,,88.7,1
4/6/2016 21:52,T,77.45,0,0
4/6/2016 21:52,D,,87.12,1
4/6/2016 21:52,D,,86.02,1
4/6/2016 21:53,D,,85.1,1
4/6/2016 21:53,D,,85.67,1
4/6/2016 21:53,D,,87.65,1
4/6/2016 21:53,D,,89.19,1
4/6/2016 21:53,T,77.45,0,0
4/6/2016 21:53,D,,90.51,1
4/6/2016 21:53,D,,88.62,1
4/6/2016 21:54,D,,86.99,1
4/6/2016 21:54,D,,85.67,1
4/6/2016 21:54,D,,84.57,1
4/6/2016 21:54,D,,86.73,1
4/6/2016 21:54,T,77.45,0,0
4/6/2016 21:54,D,,88.92,1
4/6/2016 21:54,D,,90.07,1
4/6/2016 21:55,D,,88.84,1
4/6/2016 21:55,D,,86.86,1
4/6/2016 21:55,D,,85.89,1
4/6/2016 21:55,D,,84.57,1
4/6/2016 21:55,T,77.41,0,0
4/6/2016 21:55,D,,86.51,1
4/6/2016 21:55,D,,88.44,1
4/6/2016 21:56,D,,89.98,1
4/6/2016 21:56,D,,89.1,1
4/6/2016 21:56,D,,87.16,1
4/6/2016 21:56,D,,86.02,1
4/6/2016 21:56,T,77.41,0,0
4/6/2016 21:56,D,,85.01,1
4/6/2016 21:56,D,,85.85,1
4/6/2016 21:57,D,,88.09,1
4/6/2016 21:57,D,,89.49,1
4/6/2016 21:57,D,,89.54,1
4/6/2016 21:57,D,,87.65,1
4/6/2016 21:57,T,77.45,0,0
4/6/2016 21:57,D,,86.2,1
4/6/2016 21:57,D,,85.32,1
4/6/2016 21:58,D,,85.85,1
4/6/2016 21:58,D,,87.82,1
4/6/2016 21:58,D,,89.1,1
4/6/2016 21:58,D,,90.46,1
4/6/2016 21:58,T,77.41,0,0
4/6/2016 21:58,D,,88.84,1
4/6/2016 21:58,D,,87.12,1
4/6/2016 21:59,D,,85.98,1
4/6/2016 21:59,D,,85.01,1
4/6/2016 21:59,D,,85.58,1
4/6/2016 21:59,D,,87.34,1
4/6/2016 21:59,T,77.45,0,0
4/6/2016 21:59,D,,89.05,1
4/6/2016 22:00,D,,90.24,1
4/6/2016 22:00,D,,88.75,1
4/6/2016 22:00,D,,87.3,1
4/6/2016 22:00,D,,86.02,1
4/6/2016 22:00,D,,85.01,1
4/6/2016 22:00,T,77.45,0,0
4/6/2016 22:00,D,,85.67,1
4/6/2016 22:01,D,,87.65,1
4/6/2016 22:01,D,,89.41,1
4/6/2016 22:01,D,,89.8,1
4/6/2016 22:01,D,,87.96,1
4/6/2016 22:01,D,,86.77,1
4/6/2016 22:01,T,77.45,0,0
4/6/2016 22:01,D,,85.54,1
4/6/2016 22:02,D,,84.92,1
4/6/2016 22:02,D,,86.9,1
4/6/2016 22:02,D,,88.7,1
4/6/2016 22:02,D,,90.2,1
4/6/2016 22:02,D,,88.7,1
4/6/2016 22:02,T,77.41,0,0
4/6/2016 22:02,D,,87.16,1
4/6/2016 22:03,D,,85.58,1
4/6/2016 22:03,D,,84.92,1
4/6/2016 22:03,D,,86.9,1
4/6/2016 22:03,D,,88.66,1
4/6/2016 22:03,D,,89.98,1
4/6/2016 22:03,T,77.67,0,0
4/6/2016 22:03,D,,88.97,1
4/6/2016 22:04,D,,87.38,1
4/6/2016 22:04,D,,86.11,1
4/6/2016 22:04,D,,84.97,1
4/6/2016 22:04,D,,86.07,1
4/6/2016 22:04,D,,87.87,1
4/6/2016 22:04,T,77.67,0,0
4/6/2016 22:04,D,,89.49,1
4/6/2016 22:05,D,,89.71,1
4/6/2016 22:05,D,,88.09,1
4/6/2016 22:05,D,,86.9,1
4/6/2016 22:05,D,,85.63,1
4/6/2016 22:05,D,,84.92,1
4/6/2016 22:05,T,77.67,0,0
4/6/2016 22:05,D,,86.95,1
4/6/2016 22:06,D,,88.7,1
4/6/2016 22:06,D,,90.24,1
4/6/2016 22:06,D,,88.75,1
4/6/2016 22:06,D,,87.08,1
4/6/2016 22:06,D,,85.58,1
4/6/2016 22:06,T,77.67,0,0
4/6/2016 22:06,D,,84.92,1
4/6/2016 22:07,D,,86.73,1
4/6/2016 22:07,D,,88.48,1
4/6/2016 22:07,D,,89.85,1
4/6/2016 22:07,D,,89.49,1
4/6/2016 22:07,T,77.67,0,0
4/6/2016 22:07,D,,87.87,1
4/6/2016 22:07,D,,86.24,1
4/6/2016 22:08,D,,85.45,1
4/6/2016 22:08,D,,85.01,1
4/6/2016 22:08,D,,86.99,1
4/6/2016 22:08,D,,88.88,1
4/6/2016 22:08,T,77.67,0,0
4/6/2016 22:08,D,,90.07,1
4/6/2016 22:08,D,,88.62,1
4/6/2016 22:09,D,,86.9,1
4/6/2016 22:09,D,,85.54,1
4/6/2016 22:09,D,,84.66,1
4/6/2016 22:09,D,,86.73,1
4/6/2016 22:09,T,77.67,0,0
4/6/2016 22:09,D,,88.53,1
4/6/2016 22:09,D,,89.98,1
4/6/2016 22:10,D,,89.05,1
4/6/2016 22:10,D,,87.38,1
4/6/2016 22:10,D,,86.29,1
4/6/2016 22:10,D,,85.32,1
4/6/2016 22:10,T,77.67,0,0
4/6/2016 22:10,D,,85.32,1
4/6/2016 22:10,D,,87.56,1
4/6/2016 22:11,D,,89.27,1
4/6/2016 22:11,D,,90.07,1
4/6/2016 22:11,D,,88.66,1
4/6/2016 22:11,D,,86.99,1
4/6/2016 22:11,T,77.67,0,0
4/6/2016 22:11,D,,85.85,1
4/6/2016 22:11,D,,84.92,1
4/6/2016 22:12,D,,86.64,1
4/6/2016 22:12,D,,88.44,1
4/6/2016 22:12,D,,89.8,1
4/6/2016 22:12,D,,89.58,1
4/6/2016 22:12,T,77.71,0,0
4/6/2016 22:12,D,,88,1
4/6/2016 22:12,D,,86.51,1
4/6/2016 22:13,D,,85.45,1
4/6/2016 22:13,D,,85.23,1
4/6/2016 22:13,D,,87.43,1
4/6/2016 22:13,D,,89.14,1
4/6/2016 22:13,T,77.71,0,0
4/6/2016 22:13,D,,90.07,1
4/6/2016 22:13,D,,88.09,1
4/6/2016 22:14,D,,86.77,1
4/6/2016 22:14,D,,85.58,1
4/6/2016 22:14,D,,85.01,1
4/6/2016 22:14,D,,86.95,1
4/6/2016 22:14,T,77.71,0,0
4/6/2016 22:14,D,,88.84,1
4/6/2016 22:14,D,,90.07,1
4/6/2016 22:15,D,,89.32,1
4/6/2016 22:15,D,,87.38,1
4/6/2016 22:15,D,,86.2,1
4/6/2016 22:15,D,,85.32,1
4/6/2016 22:15,T,77.71,0,0
4/6/2016 22:15,D,,84.88,1
4/6/2016 22:15,D,,86.99,1
4/6/2016 22:16,D,,88.88,1
4/6/2016 22:16,D,,90.15,1
4/6/2016 22:16,D,,88.75,1
4/6/2016 22:16,D,,87.38,1
4/6/2016 22:16,T,77.71,0,0
4/6/2016 22:16,D,,86.02,1
4/6/2016 22:16,D,,85.01,1
4/6/2016 22:17,D,,86.02,1
4/6/2016 22:17,D,,88.04,1
4/6/2016 22:17,D,,89.49,1
4/6/2016 22:17,D,,89.63,1
4/6/2016 22:17,T,77.71,0,0
4/6/2016 22:17,D,,87.74,1
4/6/2016 22:17,D,,86.2,1
4/6/2016 22:18,D,,85.14,1
4/6/2016 22:18,D,,84.79,1
4/6/2016 22:18,D,,87.21,1
4/6/2016 22:18,D,,89.05,1
4/6/2016 22:18,T,77.71,0,0
4/6/2016 22:18,D,,90.24,1
4/6/2016 22:18,D,,88.44,1
4/6/2016 22:19,D,,86.99,1
4/6/2016 22:19,D,,85.63,1
4/6/2016 22:19,D,,84.66,1
4/6/2016 22:19,D,,86.11,1
4/6/2016 22:19,T,77.71,0,0
4/6/2016 22:19,D,,87.65,1
4/6/2016 22:19,D,,89.19,1
4/6/2016 22:20,D,,90.07,1
4/6/2016 22:20,D,,88.09,1
4/6/2016 22:20,D,,86.42,1
4/6/2016 22:20,D,,85.36,1
4/6/2016 22:20,T,77.71,0,0
4/6/2016 22:20,D,,84.7,1
4/6/2016 22:20,D,,86.99,1
4/6/2016 22:21,D,,88.7,1
4/6/2016 22:21,D,,90.07,1
4/6/2016 22:21,D,,89.32,1
4/6/2016 22:21,D,,87.65,1
4/6/2016 22:21,T,77.71,0,0
4/6/2016 22:21,D,,86.29,1
4/6/2016 22:21,D,,85.14,1
4/6/2016 22:22,D,,85.8,1
4/6/2016 22:22,D,,88.04,1
4/6/2016 22:22,D,,89.58,1
4/6/2016 22:22,D,,89.58,1
4/6/2016 22:22,T,77.71,0,0
4/6/2016 22:22,D,,87.82,1
4/6/2016 22:22,D,,86.29,1
4/6/2016 22:23,D,,85.1,1
4/6/2016 22:23,D,,85.63,1
4/6/2016 22:23,D,,87.38,1
4/6/2016 22:23,D,,89.14,1
4/6/2016 22:23,T,77.71,0,0
4/6/2016 22:23,D,,90.2,1
4/6/2016 22:23,D,,88.97,1
4/6/2016 22:24,D,,87.08,1
4/6/2016 22:24,D,,85.45,1
4/6/2016 22:24,D,,84.88,1
4/6/2016 22:24,D,,87.21,1
4/6/2016 22:24,T,77.71,0,0
4/6/2016 22:24,D,,89.05,1
4/6/2016 22:24,D,,90.46,1
4/6/2016 22:25,D,,88.7,1
4/6/2016 22:25,D,,87.34,1
4/6/2016 22:25,D,,85.98,1
4/6/2016 22:25,D,,85.1,1
4/6/2016 22:25,T,77.71,0,0
4/6/2016 22:25,D,,85.32,1
4/6/2016 22:25,D,,87.56,1
4/6/2016 22:26,D,,88.97,1
4/6/2016 22:26,D,,90.15,1
4/6/2016 22:26,D,,88.97,1
4/6/2016 22:26,D,,87.38,1
4/6/2016 22:26,T,77.71,0,0
4/6/2016 22:26,D,,85.89,1
4/6/2016 22:26,D,,84.97,1
4/6/2016 22:27,D,,86.11,1
4/6/2016 22:27,D,,88.4,1
4/6/2016 22:27,D,,89.8,1
4/6/2016 22:27,D,,89.27,1
4/6/2016 22:27,T,77.85,0,0
4/6/2016 22:27,D,,87.21,1
4/6/2016 22:27,D,,86.11,1
4/6/2016 22:28,D,,84.75,1
4/6/2016 22:28,D,,86.68,1
4/6/2016 22:28,D,,88.53,1
4/6/2016 22:28,D,,89.63,1
4/6/2016 22:28,T,77.85,0,0
4/6/2016 22:28,D,,89.93,1
4/6/2016 22:28,D,,87.96,1
4/6/2016 22:29,D,,86.46,1
4/6/2016 22:29,D,,85.01,1
4/6/2016 22:29,D,,85.58,1
4/6/2016 22:29,D,,87.78,1
4/6/2016 22:29,T,77.85,0,0
4/6/2016 22:29,D,,89.49,1
4/6/2016 22:29,D,,89.58,1
4/6/2016 22:30,D,,87.52,1
4/6/2016 22:30,D,,86.07,1
4/6/2016 22:30,D,,85.14,1
4/6/2016 22:30,D,,85.01,1
4/6/2016 22:30,T,77.85,0,0
4/6/2016 22:30,D,,86.99,1
4/6/2016 22:30,D,,88.92,1
4/6/2016 22:31,D,,90.2,1
4/6/2016 22:31,D,,88.53,1
4/6/2016 22:31,D,,86.64,1
4/6/2016 22:31,D,,85.54,1
4/6/2016 22:31,T,77.85,0,0
4/6/2016 22:31,D,,85.01,1
4/6/2016 22:31,D,,87.34,1
4/6/2016 22:32,D,,89.1,1
4/6/2016 22:32,D,,90.2,1
4/6/2016 22:32,D,,88.53,1
4/6/2016 22:32,D,,86.99,1
4/6/2016 22:32,T,77.85,0,0
4/6/2016 22:32,D,,85.58,1
4/6/2016 22:32,D,,84.79,1
4/6/2016 22:33,D,,86.42,1
4/6/2016 22:33,D,,88.4,1
4/6/2016 22:33,D,,89.76,1
4/6/2016 22:33,D,,89.58,1
4/6/2016 22:33,T,77.85,0,0
4/6/2016 22:33,D,,87.87,1
4/6/2016 22:33,D,,86.42,1
4/6/2016 22:34,D,,85.19,1
4/6/2016 22:34,D,,85.14,1
4/6/2016 22:34,D,,87.34,1
4/6/2016 22:34,D,,88.84,1
4/6/2016 22:34,T,77.85,0,0
4/6/2016 22:34,D,,90.24,1
4/6/2016 22:34,D,,88.4,1
4/6/2016 22:35,D,,86.9,1
4/6/2016 22:35,D,,85.45,1
4/6/2016 22:35,D,,84.75,1
4/6/2016 22:35,D,,86.55,1
4/6/2016 22:35,T,77.85,0,0
4/6/2016 22:35,D,,88.4,1
4/6/2016 22:36,D,,90.07,1
4/6/2016 22:36,D,,89.1,1
4/6/2016 22:36,D,,87.6,1
4/6/2016 22:36,D,,85.89,1
4/6/2016 22:36,D,,85.01,1
4/6/2016 22:36,T,77.85,0,0
4/6/2016 22:36,D,,85.8,1
4/6/2016 22:37,D,,87.82,1
4/6/2016 22:37,D,,89.54,1
4/6/2016 22:37,D,,89.54,1
4/6/2016 22:37,D,,87.87,1
4/6/2016 22:37,D,,86.42,1
4/6/2016 22:37,T,77.85,0,0
4/6/2016 22:37,D,,85.36,1
4/6/2016 22:38,D,,85.1,1
4/6/2016 22:38,D,,87.34,1
4/6/2016 22:38,D,,89.05,1
4/6/2016 22:38,D,,90.2,1
4/6/2016 22:38,D,,88.92,1
4/6/2016 22:38,T,77.85,0,0
4/6/2016 22:38,D,,87.43,1
4/6/2016 22:39,D,,86.24,1
4/6/2016 22:39,D,,85.1,1
4/6/2016 22:39,D,,84.92,1
4/6/2016 22:39,D,,87.21,1
4/6/2016 22:39,D,,88.88,1
4/6/2016 22:39,T,77.85,0,0
4/6/2016 22:39,D,,90.07,1
4/6/2016 22:40,D,,88.97,1
4/6/2016 22:40,D,,87.43,1
4/6/2016 22:40,D,,86.11,1
4/6/2016 22:40,D,,85.1,1
4/6/2016 22:40,D,,85.32,1
4/6/2016 22:40,T,77.85,0,0
4/6/2016 22:40,D,,87.34,1
4/6/2016 22:41,D,,88.97,1
4/6/2016 22:41,D,,90.2,1
4/6/2016 22:41,D,,88.84,1
4/6/2016 22:41,D,,87.3,1
4/6/2016 22:41,D,,86.02,1
4/6/2016 22:41,T,77.85,0,0
4/6/2016 22:41,D,,85.01,1
4/6/2016 22:42,D,,85.85,1
4/6/2016 22:42,D,,88.09,1
4/6/2016 22:42,D,,89.58,1
4/6/2016 22:42,D,,89.71,1
4/6/2016 22:42,D,,87.74,1
4/6/2016 22:42,T,77.85,0,0
4/6/2016 22:42,D,,86.29,1
4/6/2016 22:43,D,,85.14,1
4/6/2016 22:43,D,,84.97,1
4/6/2016 22:43,D,,86.95,1
4/6/2016 22:43,D,,88.75,1
4/6/2016 22:43,D,,89.8,1
4/6/2016 22:43,T,77.85,0,0
4/6/2016 22:43,D,,89.41,1
4/6/2016 22:44,D,,87.43,1
4/6/2016 22:44,D,,86.24,1
4/6/2016 22:44,D,,85.1,1
4/6/2016 22:44,D,,85.1,1
4/6/2016 22:44,D,,87.38,1
4/6/2016 22:44,T,77.85,0,0
4/6/2016 22:44,D,,89.32,1
4/6/2016 22:45,D,,90.24,1
4/6/2016 22:45,D,,88.44,1
4/6/2016 22:45,D,,86.55,1
4/6/2016 22:45,D,,85.58,1
4/6/2016 22:45,D,,84.88,1
4/6/2016 22:45,T,77.85,0,0
4/6/2016 22:45,D,,86.77,1
4/6/2016 22:46,D,,88.48,1
4/6/2016 22:46,D,,89.63,1
4/6/2016 22:46,D,,89.8,1
4/6/2016 22:46,D,,87.78,1
4/6/2016 22:46,D,,86.42,1
4/6/2016 22:46,T,77.85,0,0
4/6/2016 22:46,D,,85.58,1
4/6/2016 22:47,D,,85.1,1
4/6/2016 22:47,D,,87.21,1
4/6/2016 22:47,D,,89.05,1
4/6/2016 22:47,D,,90.24,1
4/6/2016 22:47,D,,88.53,1
4/6/2016 22:47,T,77.85,0,0
4/6/2016 22:47,D,,86.77,1
4/6/2016 22:48,D,,85.63,1
4/6/2016 22:48,D,,84.57,1
4/6/2016 22:48,D,,86.42,1
4/6/2016 22:48,D,,88.48,1
4/6/2016 22:48,D,,89.8,1
4/6/2016 22:48,T,77.85,0,0
4/6/2016 22:48,D,,89.63,1
4/6/2016 22:49,D,,87.87,1
4/6/2016 22:49,D,,86.33,1
4/6/2016 22:49,D,,85.41,1
4/6/2016 22:49,D,,84.88,1
4/6/2016 22:49,D,,87.12,1
4/6/2016 22:49,T,77.85,0,0
4/6/2016 22:49,D,,88.88,1
4/6/2016 22:50,D,,89.93,1
4/6/2016 22:50,D,,89.27,1
4/6/2016 22:50,D,,87.6,1
4/6/2016 22:50,D,,86.2,1
4/6/2016 22:50,D,,85.01,1
4/6/2016 22:50,T,77.85,0,0
4/6/2016 22:50,D,,85.85,1
4/6/2016 22:51,D,,88.09,1
4/6/2016 22:51,D,,89.85,1
4/6/2016 22:51,D,,89.32,1
4/6/2016 22:51,D,,87.52,1
4/6/2016 22:51,T,77.85,0,0
4/6/2016 22:51,D,,86.51,1
4/6/2016 22:51,D,,85.32,1
4/6/2016 22:52,D,,84.75,1
4/6/2016 22:52,D,,86.42,1
4/6/2016 22:52,D,,88.22,1
4/6/2016 22:52,D,,89.85,1
4/6/2016 22:52,T,77.85,0,0
4/6/2016 22:52,D,,89.41,1
4/6/2016 22:52,D,,87.56,1
4/6/2016 22:53,D,,86.29,1
4/6/2016 22:53,D,,85.1,1
4/6/2016 22:53,D,,85.1,1
4/6/2016 22:53,D,,87.21,1
4/6/2016 22:53,T,77.85,0,0
4/6/2016 22:53,D,,88.97,1
4/6/2016 22:53,D,,90.24,1
4/6/2016 22:54,D,,88.53,1
4/6/2016 22:54,D,,86.9,1
4/6/2016 22:54,D,,85.76,1
4/6/2016 22:54,D,,84.88,1
4/6/2016 22:54,T,77.54,0,0
4/6/2016 22:54,D,,86.9,1
4/6/2016 22:54,D,,88.75,1
4/6/2016 22:55,D,,90.2,1
4/6/2016 22:55,D,,88.75,1
4/6/2016 22:55,D,,87.12,1
4/6/2016 22:55,D,,85.89,1
4/6/2016 22:55,T,77.54,0,0
4/6/2016 22:55,D,,84.88,1
4/6/2016 22:55,D,,86.02,1
4/6/2016 22:56,D,,88.22,1
4/6/2016 22:56,D,,89.76,1
4/6/2016 22:56,D,,89.32,1
4/6/2016 22:56,D,,87.52,1
4/6/2016 22:56,T,77.54,0,0
4/6/2016 22:56,D,,86.02,1
4/6/2016 22:56,D,,85.32,1
4/6/2016 22:57,D,,85.32,1
4/6/2016 22:57,D,,87.56,1
4/6/2016 22:57,D,,89.27,1
4/6/2016 22:57,D,,90.07,1
4/6/2016 22:57,T,77.54,0,0
4/6/2016 22:57,D,,87.96,1
4/6/2016 22:57,D,,86.2,1
4/6/2016 22:58,D,,85.14,1
4/6/2016 22:58,D,,85.32,1
4/6/2016 22:58,D,,87.43,1
4/6/2016 22:58,D,,88.97,1
4/6/2016 22:58,T,77.54,0,0
4/6/2016 22:58,D,,90.2,1
4/6/2016 22:58,D,,88.75,1
4/6/2016 22:59,D,,87.34,1
4/6/2016 22:59,D,,85.98,1
4/6/2016 22:59,D,,84.79,1
4/6/2016 22:59,D,,86.64,1
4/6/2016 22:59,T,77.54,0,0
4/6/2016 22:59,D,,88.4,1
4/6/2016 22:59,D,,90.07,1
4/6/2016 23:00,D,,89.14,1
4/6/2016 23:00,D,,87.56,1
4/6/2016 23:00,D,,85.76,1
4/6/2016 23:00,D,,84.66,1
4/6/2016 23:00,T,77.54,0,0
4/6/2016 23:00,D,,86.11,1
4/6/2016 23:00,D,,88.26,1
4/6/2016 23:01,D,,89.36,1
4/6/2016 23:01,D,,90.15,1
4/6/2016 23:01,D,,88.09,1
4/6/2016 23:01,D,,86.73,1
4/6/2016 23:01,T,77.54,0,0
4/6/2016 23:01,D,,85.45,1
4/6/2016 23:01,D,,84.88,1
4/6/2016 23:02,D,,86.95,1
4/6/2016 23:02,D,,88.84,1
4/6/2016 23:02,D,,90.07,1
4/6/2016 23:02,D,,89.05,1
4/6/2016 23:02,T,77.54,0,0
4/6/2016 23:02,D,,87.56,1
4/6/2016 23:02,D,,86.2,1
4/6/2016 23:03,D,,85.1,1
4/6/2016 23:03,D,,85.58,1
4/6/2016 23:03,D,,87.56,1
4/6/2016 23:03,D,,89.27,1
4/6/2016 23:03,T,77.54,0,0
4/6/2016 23:03,D,,90.2,1
4/6/2016 23:03,D,,88.62,1
4/6/2016 23:04,D,,87.16,1
4/6/2016 23:04,D,,85.76,1
4/6/2016 23:04,D,,85.01,1
4/6/2016 23:04,D,,85.63,1
4/6/2016 23:04,T,77.54,0,0
4/6/2016 23:04,D,,87.38,1
4/6/2016 23:04,D,,89.05,1
4/6/2016 23:05,D,,90.2,1
4/6/2016 23:05,D,,88.88,1
4/6/2016 23:05,D,,87.3,1
4/6/2016 23:05,D,,85.89,1
4/6/2016 23:05,T,77.54,0,0
4/6/2016 23:05,D,,84.66,1
4/6/2016 23:05,D,,86.46,1
4/6/2016 23:06,D,,88.44,1
4/6/2016 23:06,D,,89.93,1
4/6/2016 23:06,D,,89.41,1
4/6/2016 23:06,D,,87.78,1
4/6/2016 23:06,T,77.54,0,0
4/6/2016 23:06,D,,86.42,1
4/6/2016 23:06,D,,85.32,1
4/6/2016 23:07,D,,84.7,1
4/6/2016 23:07,D,,86.95,1
4/6/2016 23:07,D,,88.53,1
4/6/2016 23:07,D,,90.15,1
4/6/2016 23:07,T,77.54,0,0
4/6/2016 23:07,D,,89.19,1
4/6/2016 23:07,D,,87.38,1
4/6/2016 23:08,D,,85.98,1
4/6/2016 23:08,D,,84.88,1
4/6/2016 23:08,D,,86.11,1
4/6/2016 23:08,D,,88.09,1
4/6/2016 23:08,T,77.54,0,0
4/6/2016 23:08,D,,89.8,1
4/6/2016 23:08,D,,89.85,1
4/6/2016 23:09,D,,87.96,1
4/6/2016 23:09,D,,86.64,1
4/6/2016 23:09,D,,85.36,1
4/6/2016 23:09,D,,85.58,1
4/6/2016 23:09,T,77.54,0,0
4/6/2016 23:09,D,,87.56,1
4/6/2016 23:09,D,,88.97,1
4/6/2016 23:10,D,,89.8,1
4/6/2016 23:10,D,,89.32,1
4/6/2016 23:10,D,,87.56,1
4/6/2016 23:10,D,,86.42,1
4/6/2016 23:10,T,77.54,0,0
4/6/2016 23:10,D,,85.19,1
4/6/2016 23:10,D,,85.76,1
4/6/2016 23:11,D,,87.78,1
4/6/2016 23:11,D,,89.36,1
4/6/2016 23:11,D,,89.85,1
4/6/2016 23:11,D,,87.96,1
4/6/2016 23:11,T,77.54,0,0
4/6/2016 23:11,D,,86.73,1
4/6/2016 23:12,D,,85.58,1
4/6/2016 23:12,D,,84.75,1
4/6/2016 23:12,D,,86.2,1
4/6/2016 23:12,D,,88,1
4/6/2016 23:12,D,,89.76,1
4/6/2016 23:12,T,77.54,0,0
4/6/2016 23:12,D,,89.85,1
4/6/2016 23:13,D,,87.96,1
4/6/2016 23:13,D,,86.55,1
4/6/2016 23:13,D,,85.41,1
4/6/2016 23:13,D,,85.1,1
4/6/2016 23:13,D,,87.52,1
4/6/2016 23:13,T,77.54,0,0
4/6/2016 23:13,D,,89.32,1
4/6/2016 23:14,D,,89.85,1
4/6/2016 23:14,D,,88,1
4/6/2016 23:14,D,,86.51,1
4/6/2016 23:14,D,,85.1,1
4/6/2016 23:14,D,,85.85,1
4/6/2016 23:14,T,77.54,0,0
4/6/2016 23:14,D,,87.87,1
4/6/2016 23:15,D,,89.76,1
4/6/2016 23:15,D,,89.58,1
4/6/2016 23:15,D,,87.6,1
4/6/2016 23:15,D,,86.11,1
4/6/2016 23:15,D,,85.01,1
4/6/2016 23:15,T,77.54,0,0
4/6/2016 23:15,D,,86.24,1
4/6/2016 23:16,D,,88.26,1
4/6/2016 23:16,D,,89.85,1
4/6/2016 23:16,D,,89.49,1
4/6/2016 23:16,D,,87.56,1
4/6/2016 23:16,D,,86.51,1
4/6/2016 23:16,T,77.54,0,0
4/6/2016 23:16,D,,85.45,1
4/6/2016 23:17,D,,85.19,1
4/6/2016 23:17,D,,87.21,1
4/6/2016 23:17,D,,88.97,1
4/6/2016 23:17,D,,90.29,1
4/6/2016 23:17,D,,88.75,1
4/6/2016 23:17,T,77.54,0,0
4/6/2016 23:17,D,,87.12,1
4/6/2016 23:18,D,,86.11,1
4/6/2016 23:18,D,,84.92,1
4/6/2016 23:18,D,,85.98,1
4/6/2016 23:18,D,,88.04,1
4/6/2016 23:18,D,,89.76,1
4/6/2016 23:18,T,77.63,0,0
4/6/2016 23:18,D,,89.54,1
4/6/2016 23:19,D,,87.65,1
4/6/2016 23:19,D,,86.29,1
4/6/2016 23:19,D,,85.45,1
4/6/2016 23:19,D,,85.19,1
4/6/2016 23:19,D,,87.38,1
4/6/2016 23:19,T,77.63,0,0
4/6/2016 23:19,D,,88.97,1
4/6/2016 23:20,D,,90.07,1
4/6/2016 23:20,D,,88.88,1
4/6/2016 23:20,D,,87.21,1
4/6/2016 23:20,D,,86.02,1
4/6/2016 23:20,D,,84.92,1
4/6/2016 23:20,T,77.63,0,0
4/6/2016 23:20,D,,86.33,1
4/6/2016 23:21,D,,88.31,1
4/6/2016 23:21,D,,89.93,1
4/6/2016 23:21,D,,89.27,1
4/6/2016 23:21,D,,87.3,1
4/6/2016 23:21,D,,86.02,1
4/6/2016 23:21,T,77.63,0,0
4/6/2016 23:21,D,,85.14,1
4/6/2016 23:22,D,,85.85,1
4/6/2016 23:22,D,,87.82,1
4/6/2016 23:22,D,,89.58,1
4/6/2016 23:22,D,,89.85,1
4/6/2016 23:22,D,,88,1
4/6/2016 23:22,T,77.63,0,0
4/6/2016 23:22,D,,86.68,1
4/6/2016 23:23,D,,85.45,1
4/6/2016 23:23,D,,85.01,1
4/6/2016 23:23,D,,87.12,1
4/6/2016 23:23,D,,88.66,1
4/6/2016 23:23,D,,90.29,1
4/6/2016 23:23,T,77.63,0,0
4/6/2016 23:23,D,,89.14,1
4/6/2016 23:24,D,,87.34,1
4/6/2016 23:24,D,,86.02,1
4/6/2016 23:24,D,,85.01,1
4/6/2016 23:24,D,,85.76,1
4/6/2016 23:24,D,,87.82,1
4/6/2016 23:24,T,77.63,0,0
4/6/2016 23:24,D,,89.49,1
4/6/2016 23:25,D,,89.98,1
4/6/2016 23:25,D,,88.31,1
4/6/2016 23:25,D,,86.73,1
4/6/2016 23:25,D,,85.45,1
4/6/2016 23:25,D,,84.66,1
4/6/2016 23:25,T,77.63,0,0
4/6/2016 23:25,D,,86.29,1
4/6/2016 23:26,D,,88.26,1
4/6/2016 23:26,D,,89.63,1
4/6/2016 23:26,D,,89.54,1
4/6/2016 23:26,D,,88,1
4/6/2016 23:26,D,,86.42,1
4/6/2016 23:26,T,77.63,0,0
